CCTV4_电信,http://58.63.64.167:8888/udp/239.77.1.163:5146,0.808 MB/s
CCTV4_电信,http://114.98.188.69:2000/rtp/238.1.78.236:7760,0.799 MB/s
CCTV4_电信,http://125.92.110.109:4022/udp/239.77.1.166:5146,0.792 MB/s
CCTV4_电信,http://113.93.49.90:2000/udp/239.77.0.78:5146,0.783 MB/s
CCTV4_电信,http://58.63.64.167:8888/udp/239.77.0.78:5146,0.779 MB/s
CCTV4_电信,http://117.25.38.131:4022/rtp/239.61.2.206:9224,0.779 MB/s
CCTV4_电信,http://27.18.146.210:4022/rtp/239.69.1.138:10466,0.776 MB/s
CCTV4_电信,http://171.223.215.229:4000/udp/239.93.1.105:5140,0.770 MB/s
CCTV4_电信,http://120.41.124.228:8888/rtp/239.61.2.206:9224,0.769 MB/s
CCTV4_电信,http://125.92.102.23:8899/udp/239.77.1.166:5146,0.768 MB/s
CCTV4_电信,http://219.151.249.238:8888/rtp/235.254.198.183:7980,0.767 MB/s
CCTV4_电信,http://218.19.110.150:9999/udp/239.77.1.163:5146,0.763 MB/s
CCTV4_电信,http://221.237.36.201:8888/udp/239.93.1.105:5140,0.756 MB/s
CCTV4_电信,http://110.81.51.171:4022/rtp/239.61.2.206:9224,0.752 MB/s
CCTV4_电信,http://1.82.183.68:4022/rtp/239.112.205.202:5140,0.710 MB/s
CCTV4_电信,http://106.8.127.11:4022/rtp/239.254.201.205:4220,0.698 MB/s
CCTV4_电信,http://219.145.19.15:5555/rtp/239.112.205.202:5140,0.682 MB/s
CCTV4_电信,http://59.61.122.144:58888/rtp/239.61.2.206:9224,0.643 MB/s
CCTV4_电信,http://60.164.229.241:4040/udp/239.255.30.83:8231,0.625 MB/s
CCTV4_电信,http://220.174.35.188:8888/rtp/239.253.64.196:5140,0.625 MB/s
CCTV4_电信,http://42.92.117.113:8888/udp/239.255.30.83:8231,0.601 MB/s
CCTV4_电信,http://124.230.56.152:55555/udp/239.76.253.154:9000,0.545 MB/s
CCTV4_电信,http://119.98.248.194:4022/rtp/239.69.1.138:10466,0.503 MB/s
CCTV4_电信,http://183.6.110.241:9901/hls/1004/index.m3u8,0.431 MB/s
CCTV4_电信,http://183.6.110.242:9901/hls/1004/index.m3u8,0.399 MB/s
CCTV4_电信,http://125.78.15.129:4022/rtp/239.61.2.206:9224,0.347 MB/s
CCTV4_电信,http://113.110.79.191:808/hls/116/index.m3u8,0.001 MB/s
CCTV4_电信,http://118.122.2.29:9999/hls/4/index.m3u8,0.001 MB/s
CCTV4_移动,http://111.15.174.107:8969/tsfile/live/0004_1.m3u8,0.633 MB/s
CCTV4_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8,0.001 MB/s
CCTV4_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8,0.001 MB/s
CCTV4_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8,0.001 MB/s
CCTV4_联通,http://1.25.12.164:9000/udp/239.125.2.64:4120,0.886 MB/s
CCTV4_联通,http://1.25.12.164:9000/udp/239.125.2.196:4120,0.862 MB/s
CCTV4_联通,http://111.194.229.53:6060/rtp/239.3.1.213:4220,0.824 MB/s
CCTV4_联通,http://119.166.7.60:6666/udp/239.253.254.111:8000,0.822 MB/s
CCTV4_联通,http://39.89.155.21:4022/udp/239.253.254.111:8000,0.818 MB/s
CCTV4_联通,http://116.2.48.244:6000/rtp/232.0.0.201:1234,0.813 MB/s
CCTV4_联通,http://221.15.6.153:8888/rtp/225.1.5.30:1333,0.811 MB/s
CCTV4_联通,http://27.11.251.97:8001/udp/225.0.4.176:7980,0.809 MB/s
CCTV4_联通,http://221.7.123.248:8003/udp/225.0.4.176:7980,0.808 MB/s
CCTV4_联通,http://119.166.7.60:6666/udp/239.253.254.187:8000,0.808 MB/s
CCTV4_联通,http://219.155.209.104:8888/rtp/225.1.5.31:1342,0.806 MB/s
CCTV4_联通,http://27.10.209.62:8001/udp/225.0.4.176:7980,0.799 MB/s
CCTV4_联通,http://222.142.131.120:8089/rtp/225.1.5.30:1333,0.799 MB/s
CCTV4_联通,http://219.155.209.104:8888/rtp/225.1.5.30:1333,0.796 MB/s
CCTV4_联通,http://27.10.209.62:8010/udp/225.0.4.176:7980,0.794 MB/s
CCTV4_联通,http://222.137.231.229:2000/rtp/225.1.5.31:1342,0.789 MB/s
CCTV4_联通,http://111.196.191.211:5555/rtp/239.3.1.105:8092,0.783 MB/s
CCTV4_联通,http://116.2.48.244:6000/rtp/232.0.0.53:1234,0.782 MB/s
CCTV4_联通,http://111.196.191.211:5555/rtp/239.3.1.213:4220,0.728 MB/s
CCTV4_联通,http://121.17.146.174:2022/rtp/239.253.93.192:6370,0.722 MB/s
CCTV4_联通,http://114.250.93.106:8686/rtp/239.3.1.213:4220,0.690 MB/s
CCTV4_联通,http://114.250.93.106:8686/rtp/239.3.1.105:8092,0.687 MB/s
CCTV4_联通,http://27.11.52.23:8001/udp/225.0.4.176:7980,0.674 MB/s
CCTV4_联通,http://27.11.40.250:8004/udp/225.0.4.176:7980,0.523 MB/s
CCTV4_联通,http://27.11.63.196:8001/udp/225.0.4.176:7980,0.514 MB/s
CCTV4_联通,http://27.11.254.90:8005/udp/225.0.4.176:7980,0.466 MB/s
CCTV4_联通,http://27.11.250.159:8001/udp/225.0.4.176:7980,0.459 MB/s
CCTV4_联通,http://183.191.233.139:8005/rtp/226.0.2.21:8080,0.350 MB/s
CCTV4_联通,http://124.163.112.103:6001/rtp/226.0.2.21:8080,0.350 MB/s
CCTV4_联通,http://183.184.35.135:8004/rtp/226.0.2.21:8080,0.349 MB/s
CCTV4_联通,http://171.120.84.234:8085/rtp/226.0.2.21:8080,0.348 MB/s
CCTV4_联通,http://183.185.220.155:8085/rtp/226.0.2.21:8080,0.348 MB/s
CCTV4_联通,http://124.167.58.84:8085/rtp/226.0.2.21:8080,0.343 MB/s
CCTV4_联通,http://36.35.16.98:9901/tsfile/live/0004_1.m3u8,0.001 MB/s
CCTV4北美_电信,http://140.250.221.69:4022/udp/239.21.2.29:5002,0.659 MB/s
CCTV4美洲_电信,http://223.144.160.215:58888/udp/239.76.253.96:9000,0.763 MB/s
CCTV4美洲_电信,http://175.9.162.38:9999/udp/239.76.253.96:9000,0.751 MB/s
CCTV4美洲_电信,http://223.144.160.215:58888/udp/239.76.246.96:1234,0.724 MB/s
CCTV4美洲_电信,http://123.180.138.253:8888/rtp/239.254.201.206:4220,0.676 MB/s
CCTV4美洲_电信,http://106.8.127.11:4022/rtp/239.254.201.206:4220,0.657 MB/s
CCTV4美洲_电信,http://220.176.218.35:8888/udp/239.252.219.193:5140,0.612 MB/s
CCTV4美洲_联通,http://1.25.12.164:9000/udp/239.125.2.197:4120,0.871 MB/s
CCTV4美洲_联通,http://219.155.209.104:8888/rtp/225.1.5.32:1343,0.816 MB/s
